JDTDB,Calendar_Date,X,Y,Z,VX,VY,VZ
2460834.25,A.D. 2025-Jun-07 18:00:00.0000,-21877614.34778351,767352035.0258238,-2692818.614776731,-13.21314109626318,0.2487311650299313,0.2945555304260105
2460834.5,A.D. 2025-Jun-08 00:00:00.0000,-22163012.8431042,767357348.4178059,-2686456.22871989,-13.21255968680957,0.2433027268907165,0.2945574061444579
2460834.75,A.D. 2025-Jun-08 06:00:00.0000,-22448394.61827189,767362549.339054,-2680093.571455657,-13.21166704893894,0.2383655058777781,0.2945813524673794
2460835.0,A.D. 2025-Jun-08 12:00:00.0000,-22733758.28446493,767367649.8793024,-2673730.186652958,-13.21096660894072,0.2339780672333661,0.2946225455673223
2460835.25,A.D. 2025-Jun-08 18:00:00.0000,-23019112.39344383,767372658.5530882,-2667365.881963491,-13.21080832925987,0.2297751710176609,0.2946631745284747
2460835.5,A.D. 2025-Jun-09 00:00:00.0000,-23304468.65352766,767377573.8736633,-2661000.863898098,-13.21111638971557,0.225263119806046,0.2946867579518179
2460835.75,A.D. 2025-Jun-09 06:00:00.0000,-23589832.90863032,767382385.8142534,-2654635.560948133,-13.21146302477691,0.2201959551724088,0.2946904871211317
2460836.0,A.D. 2025-Jun-09 12:00:00.0000,-23875200.7071205,767387083.5059907,-2648270.289409697,-13.21138283641296,0.2147466075752921,0.294686889842073
2460836.25,A.D. 2025-Jun-09 18:00:00.0000,-24160560.22435435,767391663.5892193,-2641904.999244213,-13.2107045500776,0.2093968582911615,0.2946952725589196
2460836.5,A.D. 2025-Jun-10 00:00:00.0000,-24445900.72297339,767396133.5678222,-2635539.274955392,-13.20970037310734,0.2046053075946699,0.2947278409204017
2460836.75,A.D. 2025-Jun-10 06:00:00.0000,-24731220.9038915,767400507.2802973,-2629172.614379942,-13.20891672056181,0.2004553121594382,0.2947796164061028
2460837.0,A.D. 2025-Jun-10 12:00:00.0000,-25016530.61269569,767404795.2111484,-2622804.796284556,-13.20876797794569,0.1965732959370241,0.294831298314015
2460837.25,A.D. 2025-Jun-10 18:00:00.0000,-25301844.2149999,767408997.1794449,-2616436.045062661,-13.20923480387284,0.1924121768851044,0.2948636398621096
2460837.5,A.D. 2025-Jun-11 00:00:00.0000,-25587171.04559857,767413102.9082334,-2610066.873356998,-13.20990538366702,0.187640009842547,0.2948706923716093
2460837.75,A.D. 2025-Jun-11 06:00:00.0000,-25872509.91545136,767417099.3741322,-2603697.740821123,-13.21027769504567,0.1823448701723581,0.2948628247736077
2460838.0,A.D. 2025-Jun-11 12:00:00.0000,-26157850.97005809,767420979.5168309,-2597328.768609762,-13.2101001632607,0.1769552684745948,0.2948590507939945
2460838.25,A.D. 2025-Jun-11 18:00:00.0000,-26443183.48356852,767424746.5505798,-2590959.694924355,-13.20955048733908,0.1719298022321794,0.2948734261853788
2460838.5,A.D. 2025-Jun-12 00:00:00.0000,-26728504.29801896,767428410.558267,-2584590.115212023,-13.20910117079725,0.1673983196002978,0.2949041270103742
2460838.75,A.D. 2025-Jun-12 06:00:00.0000,-27013820.23010974,767431979.5477082,-2578219.83525759,-13.20913345561062,0.1630531622023283,0.2949349902445707
2460839.0,A.D. 2025-Jun-12 12:00:00.0000,-27299142.27022218,767435452.206036,-2571849.048866212,-13.20962512570929,0.1584032896584573,0.2949489231867339
2460839.25,A.D. 2025-Jun-12 18:00:00.0000,-27584476.46307827,767438818.1839721,-2565478.201250732,-13.21017302256647,0.1531591838256556,0.2949412786159463
2460839.5,A.D. 2025-Jun-13 00:00:00.0000,-27869818.5344102,767442065.2020607,-2559107.662531853,-13.21028412136882,0.1474442401054761,0.2949232715530473
2460839.75,A.D. 2025-Jun-13 06:00:00.0000,-28155155.7527439,767445187.7498014,-2552737.446244478,-13.20971905012689,0.1417273948210311,0.294914771043344
2460840.0,A.D. 2025-Jun-13 12:00:00.0000,-28440474.91440936,767448191.5428236,-2546367.164365947,-13.20868243082604,0.1365148077905282,0.2949306794662849
2460840.25,A.D. 2025-Jun-13 18:00:00.0000,-28725771.27456172,767451090.1946495,-2539996.271794558,-13.20770465071294,0.1319798551998063,0.2949694854322881
2460840.5,A.D. 2025-Jun-14 00:00:00.0000,-29011051.64619074,767453895.8682007,-2533624.441787064,-13.20725227607327,0.1278247475942943,0.2950138740588558
2460840.75,A.D. 2025-Jun-14 06:00:00.0000,-29296328.91875914,767456611.0875003,-2527251.778234899,-13.20738834043507,0.1235178661524977,0.2950440000250489
2460841.0,A.D. 2025-Jun-14 12:00:00.0000,-29581612.54639157,767459227.9606057,-2520878.706980228,-13.20775884328065,0.118686838004466,0.2950516670147604
2460841.25,A.D. 2025-Jun-14 18:00:00.0000,-29866902.16141905,767461734.7102795,-2514505.65116781,-13.20786729611042,0.1133622800405651,0.2950451269119372
2460841.5,A.D. 2025-Jun-15 00:00:00.0000,-30152188.31853032,767464124.4968594,-2508132.726026237,-13.20742231474006,0.1079418010448686,0.2950428593510625
2460841.75,A.D. 2025-Jun-15 06:00:00.0000,-30437459.66503832,767466400.6473036,-2501759.652963102,-13.20655373367229,0.1029067839691885,0.2950604104480443
2460842.0,A.D. 2025-Jun-15 12:00:00.0000,-30722711.75823941,767468574.3616873,-2495385.965532064,-13.20572836284052,0.09845106602093685,0.2950983157983822
2460842.25,A.D. 2025-Jun-15 18:00:00.0000,-31007950.69409413,767470656.1256702,-2489011.367171645,-13.20538386617745,0.09431870595103677,0.2951414530371548
2460842.5,A.D. 2025-Jun-16 00:00:00.0000,-31293188.35191935,767472647.6339765,-2482635.953335941,-13.20558156313498,0.09001192572932298,0.2951713029172703
2460842.75,A.D. 2025-Jun-16 06:00:00.0000,-31578433.26274635,767474540.740968,-2476260.122278929,-13.205974729578,0.0851778174609395,0.2951801501219291
2460843.0,A.D. 2025-Jun-16 12:00:00.0000,-31863684.26049134,767476323.7261945,-2469884.264915287,-13.20606962123793,0.07985870401700568,0.2951763101100927
2460843.25,A.D. 2025-Jun-16 18:00:00.0000,-32148931.11287474,767477990.1084117,-2463508.462023318,-13.20557484835615,0.07446981695464587,0.2951784423601144
2460843.5,A.D. 2025-Jun-17 00:00:00.0000,-32434161.74322488,767479544.062776,-2457132.394563735,-13.2046282890514,0.06952076248670427,0.2952024698913809
2460843.75,A.D. 2025-Jun-17 06:00:00.0000,-32719371.40758155,767480998.3191836,-2450755.548196554,-13.20373070174108,0.06523655364919444,0.2952490840715868
2460844.0,A.D. 2025-Jun-17 12:00:00.0000,-33004566.95196885,767482365.3467366,-2444377.586274445,-13.20338072253896,0.06136761714628237,0.2953021739467701
2460844.25,A.D. 2025-Jun-17 18:00:00.0000,-33289762.42183774,767483648.5004711,-2437998.601279557,-13.20370452920074,0.05737781120131821,0.2953407795310631
2460844.5,A.D. 2025-Jun-18 00:00:00.0000,-33574969.62734181,767484839.9896944,-2431619.051846802,-13.20438801172574,0.05283560231998495,0.2953539809477089
2460844.75,A.D. 2025-Jun-18 06:00:00.0000,-33860190.85056912,767485926.5812119,-2425239.454539299,-13.2049195256064,0.04769408908628407,0.2953474417514925
2460845.0,A.D. 2025-Jun-18 12:00:00.0000,-34145418.36564728,767486898.5202317,-2418860.057577252,-13.20493999888239,0.04230048168567152,0.295338777222582
2460845.25,A.D. 2025-Jun-18 18:00:00.0000,-34430640.80105142,767487755.7383754,-2412480.708239555,-13.20449411074495,0.03714510105865124,0.2953450487200738
2460845.5,A.D. 2025-Jun-19 00:00:00.0000,-34715852.14410692,767488506.8724699,-2406101.014352739,-13.20399861273905,0.03248480236865835,0.2953697542588426
2460845.75,A.D. 2025-Jun-19 06:00:00.0000,-35001056.52732962,767489161.3667054,-2399720.693448961,-13.20390511700836,0.02813116944529369,0.2954000071827184
2460846.0,A.D. 2025-Jun-19 12:00:00.0000,-35286264.66608888,767489720.8850482,-2393339.829610705,-13.20432679250068,0.02360696462994896,0.2954173298477602
2460846.25,A.D. 2025-Jun-19 18:00:00.0000,-35571484.97132847,767490177.083859,-2386958.829403043,-13.20495345533181,0.01852641293863402,0.2954123707334942
2460846.5,A.D. 2025-Jun-20 00:00:00.0000,-35856716.4475475,767490517.0452862,-2380578.130592644,-13.20527904654291,0.01287952115168639,0.2953918128819487
2460846.75,A.D. 2025-Jun-20 06:00:00.0000,-36141948.22129639,767490732.1498376,-2374197.881620944,-13.20495222858897,0.007053654036817722,0.2953742248382185
2460847.0,A.D. 2025-Jun-20 12:00:00.0000,-36427166.03227951,767490824.4139023,-2367817.808952987,-13.2040359271104,0.001587701273640926,0.2953776789738578
2460847.25,A.D. 2025-Jun-20 18:00:00.0000,-36712361.64822109,767490805.6739728,-2361437.379321754,-13.20299367671131,-0.003210215225360247,0.2954063900266742
2460847.5,A.D. 2025-Jun-21 00:00:00.0000,-36997538.36295352,767490689.4667774,-2355056.165735126,-13.20235643714678,-0.007501842693227664,0.2954469434406592
2460847.75,A.D. 2025-Jun-21 06:00:00.0000,-37282707.95224299,767490481.6343079,-2348674.137468755,-13.2023285632264,-0.01178610879068108,0.295478615688245
2460848.0,A.D. 2025-Jun-21 12:00:00.0000,-37567881.64326267,767490176.9830159,-2342291.649584949,-13.20266518078279,-0.01651905821198013,0.2954886459105996
2460848.25,A.D. 2025-Jun-21 18:00:00.0000,-37853062.16241471,767489763.9391212,-2335909.162821114,-13.20287692112721,-0.02180282290383712,0.2954804207222586
2460848.5,A.D. 2025-Jun-22 00:00:00.0000,-38138242.1364723,767489233.2856635,-2329526.908132374,-13.20257617838921,-0.02733151755886251,0.295470491443398
2460848.75,A.D. 2025-Jun-22 06:00:00.0000,-38423409.61465935,767488585.0838306,-2323144.716813147,-13.20175711782205,-0.03260750859190435,0.295476896201918
2460849.0,A.D. 2025-Jun-22 12:00:00.0000,-38708557.12495009,767487828.843655,-2316762.141761899,-13.20081416851994,-0.037316117215838,0.2955055084489678
2460849.25,A.D. 2025-Jun-22 18:00:00.0000,-38993687.51524384,767486976.304007,-2310378.797420979,-13.20023903021002,-0.04158215316869686,0.2955451394989005
2460849.5,A.D. 2025-Jun-23 00:00:00.0000,-39278811.62266259,767486032.3416518,-2303994.652013183,-13.20022734304593,-0.04586812632022334,0.295576666542934
2460849.75,A.D. 2025-Jun-23 06:00:00.0000,-39563939.73449497,767484991.446132,-2297610.034714639,-13.20053984543785,-0.05060749827573296,0.2955880269579555
2460850.0,A.D. 2025-Jun-23 12:00:00.0000,-39849073.75128581,767483842.0821701,-2291225.372272253,-13.20069022753298,-0.05588972233632787,0.2955827773008874
2460850.25,A.D. 2025-Jun-23 18:00:00.0000,-40134205.49068269,767482575.3614283,-2284840.85852617,-13.20029027767631,-0.06139340281121758,0.2955776281345865
2460850.5,A.D. 2025-Jun-24 00:00:00.0000,-40419322.19452459,767481192.1093762,-2278456.282135367,-13.19933694286738,-0.06659458170779675,0.2955910128525067
2460850.75,A.D. 2025-Jun-24 06:00:00.0000,-40704415.85002054,767479703.2907361,-2272071.14350158,-13.19824994685272,-0.07114389165522886,0.2956291834312699
2460851.0,A.D. 2025-Jun-24 12:00:00.0000,-40989489.64478781,767478122.7231373,-2265685.004850984,-13.19757638968793,-0.07514750149682828,0.2956804177215947
2460851.25,A.D. 2025-Jun-24 18:00:00.0000,-41274556.15936777,767476457.3568817,-2259297.809381723,-13.19758176136612,-0.07909065068264198,0.2957235548705293
2460851.5,A.D. 2025-Jun-25 00:00:00.0000,-41559628.76379675,767474702.7447987,-2252909.919162691,-13.19807488636713,-0.08347507826614081,0.2957433908010071
2460851.75,A.D. 2025-Jun-25 06:00:00.0000,-41844713.00614464,767472846.6521388,-2246521.862805188,-13.19857122190961,-0.08848062636712126,0.2957404275503884
2460852.0,A.D. 2025-Jun-25 12:00:00.0000,-42129803.80491538,767470877.5823114,-2240133.99017781,-13.19863082102879,-0.09386596436438553,0.2957296250298663
2460852.25,A.D. 2025-Jun-25 18:00:00.0000,-42414889.95415842,767468792.4323792,-2233746.261645734,-13.19816375334165,-0.09914590272051718,0.2957297508282234
2460852.5,A.D. 2025-Jun-26 00:00:00.0000,-42699963.0147706,767466597.9661134,-2227358.320232034,-13.19749936539989,-0.1039570616713681,0.2957493373550005
2460852.75,A.D. 2025-Jun-26 06:00:00.0000,-42985024.08021756,767464304.5750061,-2220969.809242845,-13.19712485384086,-0.1083532412335238,0.2957798114385607
2460853.0,A.D. 2025-Jun-26 12:00:00.0000,-43270082.74987504,767461917.028937,-2214580.68823272,-13.19728180825867,-0.1127609004396829,0.2958027226754878
2460853.25,A.D. 2025-Jun-26 18:00:00.0000,-43555149.16487975,767459429.8708422,-2208191.286467135,-13.19777705129233,-0.1176339230627976,0.2958046798190971
2460853.5,A.D. 2025-Jun-27 00:00:00.0000,-43840225.6698174,767456830.7608463,-2201802.068513572,-13.19812834469704,-0.1231142591666306,0.2957873694241229
2460853.75,A.D. 2025-Jun-27 06:00:00.0000,-44125304.04073296,767454108.910213,-2195413.296956897,-13.19789951996768,-0.1289220189982058,0.2957667582520049
2460854.0,A.D. 2025-Jun-27 12:00:00.0000,-44410370.06047165,767451262.8359346,-2189024.822489798,-13.19701090480756,-0.1345244932498683,0.2957627293686222
2460854.25,A.D. 2025-Jun-27 18:00:00.0000,-44695412.73498596,767448302.0591445,-2182636.154143751,-13.19582715929468,-0.1395030878624085,0.2957848228121576
2460854.5,A.D. 2025-Jun-28 00:00:00.0000,-44980431.74014815,767445240.8063838,-2176246.788448691,-13.19490540020171,-0.1438714839557765,0.2958245039482148
2460854.75,A.D. 2025-Jun-28 06:00:00.0000,-45265437.05892012,767442088.1319231,-2169856.554797292,-13.19457962586199,-0.1480591041159548,0.2958616569882294
2460855.0,A.D. 2025-Jun-28 12:00:00.0000,-45550441.12964863,767438842.2133186,-2163465.706004143,-13.19473496606473,-0.1525752508432891,0.2958797469851076
2460855.25,A.D. 2025-Jun-28 18:00:00.0000,-45835449.86050628,767435492.750157,-2157074.70395726,-13.19492482578484,-0.1576499566537429,0.2958769646180938
2460855.5,A.D. 2025-Jun-29 00:00:00.0000,-46120458.77298235,767432029.0159022,-2150683.876456439,-13.1946942178554,-0.1630919487418561,0.2958667099877692
2460855.75,A.D. 2025-Jun-29 06:00:00.0000,-46405456.5068099,767428447.9731967,-2144293.175996184,-13.19390390850483,-0.1684257531370597,0.29586810871725
2460856.0,A.D. 2025-Jun-29 12:00:00.0000,-46690433.44026514,767424756.8538642,-2137902.208686948,-13.19284653993965,-0.1732421584464782,0.29589185333226
2460856.25,A.D. 2025-Jun-29 18:00:00.0000,-46975389.2631866,767420967.8530769,-2131510.530068398,-13.19202995170721,-0.1775263278842577,0.2959315284545431
2460856.5,A.D. 2025-Jun-30 00:00:00.0000,-47260333.25859407,767417088.7427907,-2125117.984525502,-13.19177035901934,-0.1816710807089942,0.2959688307216156
2460856.75,A.D. 2025-Jun-30 06:00:00.0000,-47545277.02494999,767413117.1114397,-2118724.809644282,-13.19195467210814,-0.186160277213912,0.295988167626917
2460857.0,A.D. 2025-Jun-30 12:00:00.0000,-47830225.70136709,767409042.4728905,-2112331.439791203,-13.19213874583786,-0.1912101021597929,0.2959880324126411
2460857.25,A.D. 2025-Jun-30 18:00:00.0000,-48115174.04746908,767404854.1949197,-2105938.170818865,-13.19186588138248,-0.1966158284008772,0.2959819837750514
2460857.5,A.D. 2025-Jul-01 00:00:00.0000,-48400109.88072729,767400549.7129678,-2099544.917943001,-13.19099479973358,-0.2018782881392698,0.2959895485810065
2460857.75,A.D. 2025-Jul-01 06:00:00.0000,-48685022.87154941,767396137.3928149,-2093151.238827825,-13.18983415444083,-0.2065527318150978,0.2960219441319456
2460858.0,A.D. 2025-Jul-01 12:00:00.0000,-48969912.66683462,767391631.2999961,-2086756.634492636,-13.18893820448909,-0.2105956232327132,0.2960726614160201
2460858.25,A.D. 2025-Jul-01 18:00:00.0000,-49254789.80716813,767387041.3671179,-2080360.911317885,-13.18869335950669,-0.2144065509087976,0.2961218459575092
2460858.5,A.D. 2025-Jul-02 00:00:00.0000,-49539668.61929546,767382366.664457,-2073964.318713188,-13.18904623339709,-0.2185243580774159,0.2961509825781705
2460858.75,A.D. 2025-Jul-02 06:00:00.0000,-49824557.87086893,767377596.6137393,-2067567.371798992,-13.18957261701956,-0.2232521811270024,0.2961552885524737
2460859.0,A.D. 2025-Jul-02 12:00:00.0000,-50109455.80020227,767372718.5317577,-2061170.510421932,-13.18978156056465,-0.2284734145410528,0.2961459707737305
2460859.25,A.D. 2025-Jul-02 18:00:00.0000,-50394352.45876525,767367726.1975335,-2054773.825118184,-13.1894542251086,-0.2337451697648153,0.296142094051027
2460859.5,A.D. 2025-Jul-03 00:00:00.0000,-50679237.83877043,767362623.6415882,-2048377.035588026,-13.18880583876628,-0.2386271319418546,0.2961565475144591
2460859.75,A.D. 2025-Jul-03 06:00:00.0000,-50964110.06975137,767357421.0332026,-2041979.75243175,-13.18831886813801,-0.2430350288205363,0.296185759163338
2460860.0,A.D. 2025-Jul-03 12:00:00.0000,-51248977.005955,767352125.512538,-2035581.826840937,-13.18834327039984,-0.2473114649150772,0.2962127679348626
2460860.25,A.D. 2025-Jul-03 18:00:00.0000,-51533849.82284939,767346734.5452979,-2029183.498498857,-13.18881610510949,-0.2519452141164232,0.2962211389957019
2460860.5,A.D. 2025-Jul-04 00:00:00.0000,-51818734.03886329,767341236.9001435,-2022785.236378968,-13.18931124891834,-0.2571998708045117,0.2962074731514521
2460860.75,A.D. 2025-Jul-04 06:00:00.0000,-52103624.62156804,767335620.0651215,-2016387.407783031,-13.18933740619862,-0.2629208767474779,0.2961840850642631
2460861.0,A.D. 2025-Jul-04 12:00:00.0000,-52388508.3656881,767329878.8787373,-2009990.006372273,-13.18867895271007,-0.2686190153446808,0.2961712498606051
2460861.25,A.D. 2025-Jul-04 18:00:00.0000,-52673372.26153314,767324019.5669513,-2003592.627502203,-13.18757469004444,-0.2737966431270987,0.296183101393888
2460861.5,A.D. 2025-Jul-05 00:00:00.0000,-52958212.30079452,767318055.7155322,-1997194.736072242,-13.18656508722614,-0.278317584126474,0.2962166623363339
2460861.75,A.D. 2025-Jul-05 06:00:00.0000,-53243035.82888212,767311998.6748649,-1990796.040590167,-13.18608948533101,-0.282508488894822,0.2962539531312456
2460862.0,A.D. 2025-Jul-05 12:00:00.0000,-53527855.49032528,767305849.8887718,-1984396.679468811,-13.18617236546064,-0.2868952762987014,0.2962758368987642
2460862.25,A.D. 2025-Jul-05 18:00:00.0000,-53812679.8431609,767299600.8168033,-1977997.089283347,-13.18644104303058,-0.2918204116346196,0.2962754126392239
2460862.5,A.D. 2025-Jul-06 00:00:00.0000,-54097507.48515757,767293239.7348353,-1971597.677609086,-13.18640433792831,-0.297220357517611,0.29626200830729
2460862.75,A.D. 2025-Jul-06 06:00:00.0000,-54382328.30812947,767286760.4824185,-1965198.527224481,-13.18579970249527,-0.3026757410203143,0.2962544754382381
2460863.0,A.D. 2025-Jul-06 12:00:00.0000,-54667131.06979905,767280167.2309933,-1958799.331875801,-13.18479544505648,-0.3077139405978359,0.2962675231476046
2460863.25,A.D. 2025-Jul-06 18:00:00.0000,-54951912.09258435,767273471.4738481,-1952399.625869513,-13.18387474402547,-0.3121807157912131,0.2963000661330942
2460863.5,A.D. 2025-Jul-07 00:00:00.0000,-55236678.13314852,767266683.0964507,-1945999.143398225,-13.18344989596759,-0.3163671005968944,0.2963361032803444
2460863.75,A.D. 2025-Jul-07 06:00:00.0000,-55521440.95906771,767259802.8053371,-1939598.01336056,-13.18354279010357,-0.3207706149198257,0.2963576866089202
2460864.0,A.D. 2025-Jul-07 12:00:00.0000,-55806208.27063676,767252821.7885098,-1933196.645791233,-13.18378254458877,-0.3257175235563172,0.2963583954055864
2460864.25,A.D. 2025-Jul-07 18:00:00.0000,-56090977.81739819,767245728.3496661,-1926795.41495347,-13.1836763966992,-0.3311315430269738,0.2963477572887688
2460864.5,A.D. 2025-Jul-08 00:00:00.0000,-56375738.5594274,767238516.6945263,-1920394.364900649,-13.18295704275729,-0.3365722347781189,0.2963450091916466
2460864.75,A.D. 2025-Jul-08 06:00:00.0000,-56660478.32440779,767231191.9744769,-1913993.13914609,-13.18180083669825,-0.3415320987075526,0.2963654759978187
2460865.0,A.D. 2025-Jul-08 12:00:00.0000,-56945192.96646283,767223767.4697043,-1907591.210607171,-13.18072797895243,-0.3458203959302444,0.2964083572385264
2460865.25,A.D. 2025-Jul-08 18:00:00.0000,-57229889.93278002,767216255.4003662,-1901188.258583665,-13.18021835361582,-0.3497196508129921,0.2964566104873249
2460865.5,A.D. 2025-Jul-09 00:00:00.0000,-57514583.21720802,767208658.4822521,-1894784.396922112,-13.18036257866053,-0.3537664850805667,0.2964897207023052
2460865.75,A.D. 2025-Jul-09 06:00:00.0000,-57799283.9512742,767200968.6020828,-1888380.086378515,-13.18082764672696,-0.3583667259970915,0.2964979076725688
2460866.0,A.D. 2025-Jul-09 12:00:00.0000,-58083993.58158407,767193172.8406973,-1881975.82160151,-13.18110604752984,-0.3635362168119157,0.2964878523310763
2460866.25,A.D. 2025-Jul-09 18:00:00.0000,-58368703.89545443,767185262.3668743,-1875571.812473595,-13.18086673671809,-0.3689056030637235,0.2964775566305728
2460866.5,A.D. 2025-Jul-10 00:00:00.0000,-58653403.81512476,767177238.2338065,-1869167.871905625,-13.18019500138571,-0.3739910203842616,0.2964832859067121
2460866.75,A.D. 2025-Jul-10 06:00:00.0000,-58938088.3732496,767169109.6799328,-1862763.602216661,-13.17953042630242,-0.3785756767911813,0.2965068021778818
2460867.0,A.D. 2025-Jul-10 12:00:00.0000,-59222762.78613896,767160885.7794408,-1856358.750373363,-13.17930485122878,-0.3828898007870081,0.296534015329783
2460867.25,A.D. 2025-Jul-10 18:00:00.0000,-59507438.13848639,767152567.2558757,-1849953.440062642,-13.17959141683989,-0.387419384482328,0.2965466985146597
2460867.5,A.D. 2025-Jul-11 00:00:00.0000,-59792122.42595891,767144144.9828845,-1843548.100828052,-13.18005111524664,-0.3925293435939251,0.2965366513140494
2460867.75,A.D. 2025-Jul-11 06:00:00.0000,-60076813.87117402,767135605.8588873,-1837143.166749477,-13.18017323302935,-0.3981985915167778,0.296511739541596
2460868.0,A.D. 2025-Jul-11 12:00:00.0000,-60361500.9665843,767126941.7165052,-1830738.761742592,-13.17962454609984,-0.4040139422213532,0.296491214441854
2460868.25,A.D. 2025-Jul-11 18:00:00.0000,-60646169.42854226,767118155.3659275,-1824334.583699107,-13.17850363836996,-0.4094347632921244,0.2964927294276934
2460868.5,A.D. 2025-Jul-12 00:00:00.0000,-60930811.68892479,767109259.0916336,-1817930.092475414,-13.17729561871811,-0.4141846777953535,0.2965190718143548
2460868.75,A.D. 2025-Jul-12 06:00:00.0000,-61215431.77077101,767100266.0753082,-1811524.883761883,-13.17651499584409,-0.4184613243513375,0.2965557668763947
2460869.0,A.D. 2025-Jul-12 12:00:00.0000,-61500041.52524457,767091181.3209836,-1805118.958022535,-13.17632801339364,-0.4227686792597122,0.2965824176961708
2460869.25,A.D. 2025-Jul-12 18:00:00.0000,-61784651.53105887,767081999.0421132,-1798712.683312476,-13.17646499170547,-0.4275387296534721,0.2965874331692258
2460869.5,A.D. 2025-Jul-13 00:00:00.0000,-62069263.57648492,767072707.715101,-1792306.50706166,-13.17643478870319,-0.4328404550375196,0.296575384116116
2460869.75,A.D. 2025-Jul-13 06:00:00.0000,-62353869.58303456,767063298.8576729,-1785900.626032948,-13.17587306790761,-0.4383409815721066,0.2965634535622389
2460870.0,A.D. 2025-Jul-13 12:00:00.0000,-62638457.60294187,767053773.6048791,-1779494.835103273,-13.17481336951315,-0.4435410882551576,0.2965691970199105
2460870.25,A.D. 2025-Jul-13 18:00:00.0000,-62923020.96085677,767044142.1889547,-1773088.673977077,-13.1736779698074,-0.4481597729257022,0.2965969199728606
2460870.5,A.D. 2025-Jul-14 00:00:00.0000,-63207563.47582012,767034416.1712288,-1766681.777964532,-13.17294515616223,-0.452363599178238,0.2966341535740715
2460870.75,A.D. 2025-Jul-14 06:00:00.0000,-63492096.33678435,767024599.6353533,-1760274.149040103,-13.17277248420881,-0.4566270061437889,0.2966618965951111
2460871.0,A.D. 2025-Jul-14 12:00:00.0000,-63776629.39805606,767014686.3831781,-1753866.135124445,-13.17289062981745,-0.4613638300260904,0.2966692207785683
2460871.25,A.D. 2025-Jul-14 18:00:00.0000,-64061163.72755036,767004664.7894422,-1747458.154468,-13.17280691629277,-0.4666314666804138,0.2966609302370438
2460871.5,A.D. 2025-Jul-15 00:00:00.0000,-64345690.42450651,766994526.5572724,-1741050.369317591,-13.17215017317614,-0.4720793202233816,0.2966545625549947
2460871.75,A.D. 2025-Jul-15 06:00:00.0000,-64630196.62767077,766984273.5437444,-1734642.529091716,-13.17095498036785,-0.4771762272586542,0.2966683040992051
2460872.0,A.D. 2025-Jul-15 12:00:00.0000,-64914675.00832873,766973917.5103071,-1728234.113984764,-13.16966995149541,-0.4816007352215299,0.296707019287586
2460872.25,A.D. 2025-Jul-15 18:00:00.0000,-65199129.6887868,766963472.2820433,-1721824.697560012,-13.16883435899436,-0.4854978105407156,0.2967577060116084
2460872.5,A.D. 2025-Jul-16 00:00:00.0000,-65483573.66957246,766952944.2174468,-1715414.248896003,-13.16867928552468,-0.4893646064465315,0.2967992340216886
2460872.75,A.D. 2025-Jul-16 06:00:00.0000,-65768020.04409207,766942328.3823771,-1709003.143155396,-13.16898809009286,-0.4936842908001475,0.2968173799089223
2460873.0,A.D. 2025-Jul-16 12:00:00.0000,-66052473.76231439,766931612.6084154,-1702591.898573756,-13.16927259472985,-0.4986065711486554,0.2968137432633006
2460873.25,A.D. 2025-Jul-16 18:00:00.0000,-66336929.33331601,766920786.1047137,-1696180.834929526,-13.16911386611725,-0.5038641122597126,0.2968039019834816
2460873.5,A.D. 2025-Jul-17 00:00:00.0000,-66621375.8135215,766909846.8242261,-1689769.879556239,-13.16846104543293,-0.5089682663636017,0.2968062048528058
2460873.75,A.D. 2025-Jul-17 06:00:00.0000,-66905805.86622764,766898802.2745202,-1683358.665082455,-13.16767583348518,-0.5135886216655515,0.2968275690305479
2460874.0,A.D. 2025-Jul-17 12:00:00.0000,-67190221.98119344,766887662.645172,-1676946.861986578,-13.16723746895703,-0.5178260164087171,0.2968578687106423
2460874.25,A.D. 2025-Jul-17 18:00:00.0000,-67474634.60218558,766876431.7229052,-1670534.476872385,-13.16734956227711,-0.5221279055983243,0.2968784443521721
2460874.5,A.D. 2025-Jul-18 00:00:00.0000,-67759053.87193821,766865102.9930027,-1664121.876789451,-13.16778398887904,-0.5269354972931136,0.2968768523925175
2460874.75,A.D. 2025-Jul-18 06:00:00.0000,-68043481.60820492,766853663.539679,-1657709.539344788,-13.16804543174905,-0.5323624923964804,0.2968559784124954
2460875.0,A.D. 2025-Jul-18 12:00:00.0000,-68327909.02019955,766842102.6339552,-1651297.716631591,-13.16770747634791,-0.538100162728794,0.2968327023176461
2460875.25,A.D. 2025-Jul-18 18:00:00.0000,-68612321.79641789,766830419.3247337,-1644886.238150656,-13.16672262880405,-0.5436053324136333,0.2968268486440974
2460875.5,A.D. 2025-Jul-19 00:00:00.0000,-68896709.56745635,766818623.5199159,-1638474.606638193,-13.16548396673199,-0.548483251618521,0.2968467239494487
2460875.75,A.D. 2025-Jul-19 06:00:00.0000,-69181072.91342497,766806729.0831416,-1632062.342811227,-13.16454266646803,-0.5527873637708739,0.2968824550109623
2460876.0,A.D. 2025-Jul-19 12:00:00.0000,-69465422.20829162,766794744.0400333,-1625649.317132413,-13.16419597803105,-0.5569632143263168,0.2969138423801305
2460876.25,A.D. 2025-Jul-19 18:00:00.0000,-69749769.48374547,766782665.5711082,-1619235.811816096,-13.16429704186536,-0.561503430095345,0.2969253595541262
