JDTDB,Calendar_Date,X,Y,Z,VX,VY,VZ
2461020.0,A.D. 2025-Dec-10 12:00:00.0000,-482036.1731802769,-828024.5482521894,20136.21243090159,0.01252599193615627,-4.140232526960497e-05,-0.0002352394970957108
2461020.25,A.D. 2025-Dec-10 18:00:00.0000,-481765.6252986059,-828025.3972084117,20131.13146156358,0.01252473805256792,-3.720555789860026e-05,-0.0002352207117407607
2461020.5,A.D. 2025-Dec-11 00:00:00.0000,-481495.1044873758,-828026.1555676806,20126.05089248577,0.01252348542308573,-3.301370580757035e-05,-0.000235202435906543
2461020.75,A.D. 2025-Dec-11 06:00:00.0000,-481224.6107189088,-828026.8234353468,20120.97071266657,0.01252223410181369,-2.882669318978246e-05,-0.0002351846692034383
2461021.0,A.D. 2025-Dec-11 12:00:00.0000,-480954.1439643869,-828027.400915127,20115.89091111475,0.01252098414025647,-2.464444454491088e-05,-0.0002351674110352232
2461021.25,A.D. 2025-Dec-11 18:00:00.0000,-480683.7041939065,-828027.8881091109,20110.81147685403,0.01251973558740562,-2.046688474685028e-05,-0.0002351506606124586
2461021.5,A.D. 2025-Dec-12 00:00:00.0000,-480413.2913765325,-828028.2851177698,20105.73239892744,0.01251848848982516,-1.629393910574207e-05,-0.00023513441696533
2461021.75,A.D. 2025-Dec-12 06:00:00.0000,-480142.9054803492,-828028.5920399678,20100.65366640058,0.01251724289173619,-1.212553342449077e-05,-0.0002351186789559678
2461022.0,A.D. 2025-Dec-12 12:00:00.0000,-479872.5464725105,-828028.8089729712,20095.57526836521,0.01251599883510101,-7.961594050021279e-06,-0.0002351034452902789
2461022.25,A.D. 2025-Dec-12 18:00:00.0000,-479602.2143192874,-828028.9360124619,20090.49719394301,0.01251475635970677,-3.802047919494804e-06,-0.0002350887145293314
2461022.5,A.D. 2025-Dec-13 00:00:00.0000,-479331.9089861143,-828028.9732525509,20085.41943228798,0.01251351550324907,3.531773983344813e-07,-0.0002350744851003347
2461022.75,A.D. 2025-Dec-13 06:00:00.0000,-479061.6304376333,-828028.9207857912,20080.34197258932,0.01251227630141596,4.504153666484386e-06,-0.0002350607553072688
2461023.0,A.D. 2025-Dec-13 12:00:00.0000,-478791.3786377363,-828028.7787031938,20075.26480407431,0.0125110387879728,8.650951947739027e-06,-0.0002350475233412195
2461023.25,A.D. 2025-Dec-13 18:00:00.0000,-478521.1535496062,-828028.5470942421,20070.18791601033,0.01250980299484872,1.279364257723498e-05,-0.0002350347872904831
2461023.5,A.D. 2025-Dec-14 00:00:00.0000,-478250.9551357548,-828028.2260469084,20065.11129770713,0.01250856895222549,1.693229513965868e-05,-0.0002350225451505111
2461023.75,A.D. 2025-Dec-14 06:00:00.0000,-477980.7833580606,-828027.8156476705,20060.03493851871,0.01250733668862949,2.106697845113831e-05,-0.0002350107948337692
2461024.0,A.D. 2025-Dec-14 12:00:00.0000,-477710.6381778026,-828027.3159815279,20054.95882784476,0.01250610623102812,2.51977605459815e-05,-0.0002349995341795937
