JDTDB,Calendar_Date,X,Y,Z,VX,VY,VZ
2460999.5,A.D. 2025-Nov-20 00:00:00.0000,-222911603.1412385,73255531.36999367,6685316.738451824,-11.43772359624843,65.93197336878293,-3.851023263023425
2460999.75,A.D. 2025-Nov-20 06:00:00.0000,-223158125.5725849,74679483.68086852,6602118.767406881,-11.38849015089494,65.91543445234213,-3.852487370794563
2461000.0,A.D. 2025-Nov-20 12:00:00.0000,-223403588.6234696,76103076.93111123,6518889.507548753,-11.33963277338351,65.8987278640187,-3.85392043482366
2461000.25,A.D. 2025-Nov-20 18:00:00.0000,-223648000.4140503,77526307.55388297,6435629.625564292,-11.29115117810173,65.8818586749514,-3.855322812529288
2461000.5,A.D. 2025-Nov-21 00:00:00.0000,-223891369.0572649,78949172.09124425,6352339.780408051,-11.24304498264614,65.86483189708301,-3.856694862407874
2461000.75,A.D. 2025-Nov-21 06:00:00.0000,-224133702.6567709,80371667.19286421,6269020.623281419,-11.19531371058029,65.84765248206799,-3.858036943815332
2461001.0,A.D. 2025-Nov-21 12:00:00.0000,-224375009.304944,81793789.61470765,6185672.797616292,-11.14795679417906,65.83032532026682,-3.859349416755165
2461001.25,A.D. 2025-Nov-21 18:00:00.0000,-224615297.0809356,83215536.21770068,6102296.9390634,-11.10097357715613,65.81285523982478,-3.860632641673241
2461001.5,A.D. 2025-Nov-22 00:00:00.0000,-224854574.0487893,84636903.96637782,6018893.675484814,-11.05436331737256,65.79524700583273,-3.861886979259044
2461001.75,A.D. 2025-Nov-22 06:00:00.0000,-225092848.2556154,86057889.92751175,5935463.626950841,-11.00812518952368,65.77750531956791,-3.863112790253464
2461002.0,A.D. 2025-Nov-22 12:00:00.0000,-225330127.7298235,87478491.26872724,5852007.405740891,-10.96225828780237,65.75963481781244,-3.864310435263146
2461002.25,A.D. 2025-Nov-22 18:00:00.0000,-225566420.4794121,88898705.25710157,5768525.61634833,-10.91676162853647,65.7416400722471,-3.865480274581184
2461002.5,A.D. 2025-Nov-23 00:00:00.0000,-225801734.4903151,90318529.2577523,5685018.855489187,-10.87163415279843,65.72352558891832,-3.866622668014287
2461002.75,A.D. 2025-Nov-23 06:00:00.0000,-226036077.7248037,91737960.73241454,5601487.712114386,-10.82687472898525,65.70529580777585,-3.867737974716224
2461003.0,A.D. 2025-Nov-23 12:00:00.0000,-226269458.1199449,93156997.2380089,5517932.767425619,-10.78248215536723,65.68695510227899,-3.86882655302761
2461003.25,A.D. 2025-Nov-23 18:00:00.0000,-226501883.5861134,94575636.42520155,5434354.594894662,-10.73845516260371,65.66850777906879,-3.869888760321764
2461003.5,A.D. 2025-Nov-24 00:00:00.0000,-226733362.0055584,95993876.0369581,5350753.760285705,-10.69479241622456,65.64995807770443,-3.870924952856839
2461003.75,A.D. 2025-Nov-24 06:00:00.0000,-226963901.2310232,97411713.90709223,5267130.821681164,-10.65149251907587,65.63131017046082,-3.871935485633831
2461004.0,A.D. 2025-Nov-24 12:00:00.0000,-227193509.0844173,98829147.9588108,5183486.329510234,-10.60855401372888,65.61256816218565,-3.872920712260608
2461004.25,A.D. 2025-Nov-24 18:00:00.0000,-227422193.3555402,100246176.2032563,5099820.826580368,-10.56597538485077,65.59373609021348,-3.873880984821803
2461004.5,A.D. 2025-Nov-25 00:00:00.0000,-227649961.8008557,101662796.7380481,5016134.848111622,-10.52375506153649,65.57481792433445,-3.874816653754348
2461004.75,A.D. 2025-Nov-25 06:00:00.0000,-227876822.1423167,103079007.7458239,4932428.921773434,-10.48189141960071,65.5558175668157,-3.875728067728776
2461005.0,A.D. 2025-Nov-25 12:00:00.0000,-228102782.0662386,104494807.4927816,4848703.567724064,-10.44038278382905,65.53673885247301,-3.876615573535975
